"Mod name","Registry name","Item ID","Display name","Exists"
"Minecraft","minecraft:red_sandstone_stairs","minecraft:red_sandstone_stairs","Red Sandstone Stairs","true"
"Minecraft","minecraft:red_sandstone_wall","minecraft:red_sandstone_wall","Red Sandstone Wall","true"
"Minecraft","minecraft:red_shulker_box","minecraft:red_shulker_box","Red Shulker Box","true"
"Minecraft","minecraft:red_stained_glass","minecraft:red_stained_glass","Red Stained Glass","true"
"Minecraft","minecraft:red_stained_glass_pane","minecraft:red_stained_glass_pane","Red Stained Glass Pane","true"
"Minecraft","minecraft:red_terracotta","minecraft:red_terracotta","Red Terracotta","true"
"Minecraft","minecraft:red_tulip","minecraft:red_tulip","Red Tulip","true"
"Minecraft","minecraft:red_wall_banner","minecraft:red_banner","Red Banner","true"
"Minecraft","minecraft:red_wool","minecraft:red_wool","Red Wool","true"
"Minecraft","minecraft:redstone_block","minecraft:redstone_block","Block of Redstone","true"
"Minecraft","minecraft:redstone_lamp","minecraft:redstone_lamp","Redstone Lamp","true"
"Minecraft","minecraft:redstone_ore","minecraft:redstone_ore","Redstone Ore","true"
"Minecraft","minecraft:redstone_torch","minecraft:redstone_torch","Redstone Torch","true"
"Minecraft","minecraft:redstone_wall_torch","minecraft:redstone_torch","Redstone Torch","true"
"Minecraft","minecraft:redstone_wire","minecraft:redstone","Redstone Dust","true"
"Minecraft","minecraft:repeater","minecraft:repeater","Redstone Repeater","true"
"Minecraft","minecraft:repeating_command_block","minecraft:repeating_command_block","Repeating Command Block","true"
"Minecraft","minecraft:respawn_anchor","minecraft:respawn_anchor","Respawn Anchor","true"
"Minecraft","minecraft:rose_bush","minecraft:rose_bush","Rose Bush","true"
"Minecraft","minecraft:sand","minecraft:sand","Sand","true"
"Minecraft","minecraft:sandstone","minecraft:sandstone","Sandstone","true"
"Minecraft","minecraft:sandstone_slab","minecraft:sandstone_slab","Sandstone Slab","true"
"Minecraft","minecraft:sandstone_stairs","minecraft:sandstone_stairs","Sandstone Stairs","true"
"Minecraft","minecraft:sandstone_wall","minecraft:sandstone_wall","Sandstone Wall","true"
"Minecraft","minecraft:scaffolding","minecraft:scaffolding","Scaffolding","true"
"Minecraft","minecraft:sea_lantern","minecraft:sea_lantern","Sea Lantern","true"
"Minecraft","minecraft:sea_pickle","minecraft:sea_pickle","Sea Pickle","true"
"Minecraft","minecraft:seagrass","minecraft:seagrass","Seagrass","true"
"Minecraft","minecraft:shroomlight","minecraft:shroomlight","Shroomlight","true"
"Minecraft","minecraft:shulker_box","minecraft:shulker_box","Shulker Box","true"
"Minecraft","minecraft:skeleton_skull","minecraft:skeleton_skull","Skeleton Skull","true"
"Minecraft","minecraft:skeleton_wall_skull","minecraft:skeleton_skull","Skeleton Skull","true"
"Minecraft","minecraft:slime_block","minecraft:slime_block","Green Slime Block","true"
"Minecraft","minecraft:smithing_table","minecraft:smithing_table","Smithing Table","true"
"Minecraft","minecraft:smoker","minecraft:smoker","Smoker","true"
"Minecraft","minecraft:smooth_quartz","minecraft:smooth_quartz","Smooth Quartz Block","true"
"Minecraft","minecraft:smooth_quartz_slab","minecraft:smooth_quartz_slab","Smooth Quartz Slab","true"
"Minecraft","minecraft:smooth_quartz_stairs","minecraft:smooth_quartz_stairs","Smooth Quartz Stairs","true"
"Minecraft","minecraft:smooth_red_sandstone","minecraft:smooth_red_sandstone","Smooth Red Sandstone","true"
"Minecraft","minecraft:smooth_red_sandstone_slab","minecraft:smooth_red_sandstone_slab","Smooth Red Sandstone Slab","true"
"Minecraft","minecraft:smooth_red_sandstone_stairs","minecraft:smooth_red_sandstone_stairs","Smooth Red Sandstone Stairs","true"
"Minecraft","minecraft:smooth_sandstone","minecraft:smooth_sandstone","Smooth Sandstone","true"
"Minecraft","minecraft:smooth_sandstone_slab","minecraft:smooth_sandstone_slab","Smooth Sandstone Slab","true"
"Minecraft","minecraft:smooth_sandstone_stairs","minecraft:smooth_sandstone_stairs","Smooth Sandstone Stairs","true"
"Minecraft","minecraft:smooth_stone","minecraft:smooth_stone","Smooth Stone","true"
"Minecraft","minecraft:smooth_stone_slab","minecraft:smooth_stone_slab","Smooth Stone Slab","true"
"Minecraft","minecraft:snow","minecraft:snow","Snow","true"
"Minecraft","minecraft:snow_block","minecraft:snow_block","Snow Block","true"
"Minecraft","minecraft:soul_campfire","minecraft:soul_campfire","Soul Campfire","true"
"Minecraft","minecraft:soul_fire","","Soul Fire","true"
"Minecraft","minecraft:soul_lantern","minecraft:soul_lantern","Soul Lantern","true"
"Minecraft","minecraft:soul_sand","minecraft:soul_sand","Soul Sand","true"
"Minecraft","minecraft:soul_soil","minecraft:soul_soil","Soul Soil","true"
"Minecraft","minecraft:soul_torch","minecraft:soul_torch","Soul Torch","true"
"Minecraft","minecraft:soul_wall_torch","minecraft:soul_torch","Soul Torch","true"
"Minecraft","minecraft:spawner","minecraft:spawner","Spawner","true"
"Minecraft","minecraft:sponge","minecraft:sponge","Sponge","true"
"Minecraft","minecraft:spruce_button","minecraft:spruce_button","Spruce Button","true"
"Minecraft","minecraft:spruce_door","minecraft:spruce_door","Spruce Door","true"
"Minecraft","minecraft:spruce_fence","minecraft:spruce_fence","Spruce Fence","true"
"Minecraft","minecraft:spruce_fence_gate","minecraft:spruce_fence_gate","Spruce Fence Gate","true"
"Minecraft","minecraft:spruce_leaves","minecraft:spruce_leaves","Spruce Leaves","true"
"Minecraft","minecraft:spruce_log","minecraft:spruce_log","Spruce Log","true"
"Minecraft","minecraft:spruce_planks","minecraft:spruce_planks","Spruce Planks","true"
"Minecraft","minecraft:spruce_pressure_plate","minecraft:spruce_pressure_plate","Spruce Pressure Plate","true"
"Minecraft","minecraft:spruce_sapling","minecraft:spruce_sapling","Spruce Sapling","true"
"Minecraft","minecraft:spruce_sign","minecraft:spruce_sign","Spruce Sign","true"
"Minecraft","minecraft:spruce_slab","minecraft:spruce_slab","Spruce Slab","true"
"Minecraft","minecraft:spruce_stairs","minecraft:spruce_stairs","Spruce Stairs","true"
"Minecraft","minecraft:spruce_trapdoor","minecraft:spruce_trapdoor","Spruce Trapdoor","true"
"Minecraft","minecraft:spruce_wall_sign","minecraft:spruce_sign","Spruce Sign","true"
"Minecraft","minecraft:spruce_wood","minecraft:spruce_wood","Spruce Wood","true"
"Minecraft","minecraft:sticky_piston","minecraft:sticky_piston","Sticky Piston","true"
"Minecraft","minecraft:stone","minecraft:stone","Stone","true"
"Minecraft","minecraft:stone_brick_slab","minecraft:stone_brick_slab","Stone Brick Slab","true"
"Minecraft","minecraft:stone_brick_stairs","minecraft:stone_brick_stairs","Stone Brick Stairs","true"
"Minecraft","minecraft:stone_brick_wall","minecraft:stone_brick_wall","Stone Brick Wall","true"
"Minecraft","minecraft:stone_bricks","minecraft:stone_bricks","Stone Bricks","true"
"Minecraft","minecraft:stone_button","minecraft:stone_button","Stone Button","true"
"Minecraft","minecraft:stone_pressure_plate","minecraft:stone_pressure_plate","Stone Pressure Plate","true"
"Minecraft","minecraft:stone_slab","minecraft:stone_slab","Stone Slab","true"
"Minecraft","minecraft:stone_stairs","minecraft:stone_stairs","Stone Stairs","true"
"Minecraft","minecraft:stonecutter","minecraft:stonecutter","Stonecutter","true"
"Minecraft","minecraft:stripped_acacia_log","minecraft:stripped_acacia_log","Stripped Acacia Log","true"
"Minecraft","minecraft:stripped_acacia_wood","minecraft:stripped_acacia_wood","Stripped Acacia Wood","true"
"Minecraft","minecraft:stripped_birch_log","minecraft:stripped_birch_log","Stripped Birch Log","true"
"Minecraft","minecraft:stripped_birch_wood","minecraft:stripped_birch_wood","Stripped Birch Wood","true"
"Minecraft","minecraft:stripped_crimson_hyphae","minecraft:stripped_crimson_hyphae","Stripped Crimson Hyphae","true"
"Minecraft","minecraft:stripped_crimson_stem","minecraft:stripped_crimson_stem","Stripped Crimson Stem","true"
"Minecraft","minecraft:stripped_dark_oak_log","minecraft:stripped_dark_oak_log","Stripped Dark Oak Log","true"
"Minecraft","minecraft:stripped_dark_oak_wood","minecraft:stripped_dark_oak_wood","Stripped Dark Oak Wood","true"
"Minecraft","minecraft:stripped_jungle_log","minecraft:stripped_jungle_log","Stripped Jungle Log","true"
"Minecraft","minecraft:stripped_jungle_wood","minecraft:stripped_jungle_wood","Stripped Jungle Wood","true"
"Minecraft","minecraft:stripped_oak_log","minecraft:stripped_oak_log","Stripped Oak Log","true"
"Minecraft","minecraft:stripped_oak_wood","minecraft:stripped_oak_wood","Stripped Oak Wood","true"
"Minecraft","minecraft:stripped_spruce_log","minecraft:stripped_spruce_log","Stripped Spruce Log","true"
"Minecraft","minecraft:stripped_spruce_wood","minecraft:stripped_spruce_wood","Stripped Spruce Wood","true"
"Minecraft","minecraft:stripped_warped_hyphae","minecraft:stripped_warped_hyphae","Stripped Warped Hyphae","true"
"Minecraft","minecraft:stripped_warped_stem","minecraft:stripped_warped_stem","Stripped Warped Stem","true"
"Minecraft","minecraft:structure_block","minecraft:structure_block","Structure Block","true"
"Minecraft","minecraft:structure_void","minecraft:structure_void","Structure Void","true"
"Minecraft","minecraft:sugar_cane","minecraft:sugar_cane","Sugar Cane","true"
"Minecraft","minecraft:sunflower","minecraft:sunflower","Sunflower","true"
"Minecraft","minecraft:sweet_berry_bush","minecraft:sweet_berries","Sweet Berries","true"
"Minecraft","minecraft:tall_grass","minecraft:tall_grass","Tall Grass","true"
"Minecraft","minecraft:tall_seagrass","","Tall Seagrass","true"
"Minecraft","minecraft:target","minecraft:target","Target","true"
"Minecraft","minecraft:terracotta","minecraft:terracotta","Terracotta","true"
"Minecraft","minecraft:tnt","minecraft:tnt","TNT","true"
"Minecraft","minecraft:torch","minecraft:torch","Torch","true"
"Minecraft","minecraft:trapped_chest","minecraft:trapped_chest","Trapped Chest","true"
"Minecraft","minecraft:tripwire","minecraft:string","String","true"
"Minecraft","minecraft:tripwire_hook","minecraft:tripwire_hook","Tripwire Hook","true"
"Minecraft","minecraft:tube_coral","minecraft:tube_coral","Tube Coral","true"
"Minecraft","minecraft:tube_coral_block","minecraft:tube_coral_block","Tube Coral Block","true"
"Minecraft","minecraft:tube_coral_fan","minecraft:tube_coral_fan","Tube Coral Fan","true"
"Minecraft","minecraft:tube_coral_wall_fan","minecraft:tube_coral_fan","Tube Coral Fan","true"
"Minecraft","minecraft:turtle_egg","minecraft:turtle_egg","Turtle Egg","true"
"Minecraft","minecraft:twisting_vines","minecraft:twisting_vines","Twisting Vines","true"
"Minecraft","minecraft:twisting_vines_plant","","Twisting Vines Plant","true"
"Minecraft","minecraft:vine","minecraft:vine","Vines","true"
"Minecraft","minecraft:void_air","","Void Air","true"
"Minecraft","minecraft:wall_torch","minecraft:torch","Torch","true"
"Minecraft","minecraft:warped_button","minecraft:warped_button","Warped Button","true"
"Minecraft","minecraft:warped_door","minecraft:warped_door","Warped Door","true"
"Minecraft","minecraft:warped_fence","minecraft:warped_fence","Warped Fence","true"
"Minecraft","minecraft:warped_fence_gate","minecraft:warped_fence_gate","Warped Fence Gate","true"
"Minecraft","minecraft:warped_fungus","minecraft:warped_fungus","Warped Fungus","true"
"Minecraft","minecraft:warped_hyphae","minecraft:warped_hyphae","Warped Hyphae","true"
"Minecraft","minecraft:warped_nylium","minecraft:warped_nylium","Warped Nylium","true"
"Minecraft","minecraft:warped_planks","minecraft:warped_planks","Warped Planks","true"
"Minecraft","minecraft:warped_pressure_plate","minecraft:warped_pressure_plate","Warped Pressure Plate","true"
"Minecraft","minecraft:warped_roots","minecraft:warped_roots","Warped Roots","true"
"Minecraft","minecraft:warped_sign","minecraft:warped_sign","Warped Sign","true"
"Minecraft","minecraft:warped_slab","minecraft:warped_slab","Warped Slab","true"
"Minecraft","minecraft:warped_stairs","minecraft:warped_stairs","Warped Stairs","true"
"Minecraft","minecraft:warped_stem","minecraft:warped_stem","Warped Stem","true"
"Minecraft","minecraft:warped_trapdoor","minecraft:warped_trapdoor","Warped Trapdoor","true"
"Minecraft","minecraft:warped_wall_sign","minecraft:warped_sign","Warped Sign","true"
"Minecraft","minecraft:warped_wart_block","minecraft:warped_wart_block","Warped Wart Block","true"
"Minecraft","minecraft:water","","Water","true"
"Minecraft","minecraft:weeping_vines","minecraft:weeping_vines","Weeping Vines","true"
"Minecraft","minecraft:weeping_vines_plant","","Weeping Vines Plant","true"
"Minecraft","minecraft:wet_sponge","minecraft:wet_sponge","Wet Sponge","true"
"Minecraft","minecraft:wheat","minecraft:wheat_seeds","Wheat Seeds","true"
"Minecraft","minecraft:white_banner","minecraft:white_banner","White Banner","true"
"Minecraft","minecraft:white_bed","minecraft:white_bed","White Bed","true"
"Minecraft","minecraft:white_carpet","minecraft:white_carpet","White Carpet","true"
"Minecraft","minecraft:white_concrete","minecraft:white_concrete","White Concrete","true"
"Minecraft","minecraft:white_concrete_powder","minecraft:white_concrete_powder","White Concrete Powder","true"
"Minecraft","minecraft:white_glazed_terracotta","minecraft:white_glazed_terracotta","White Glazed Terracotta","true"
"Minecraft","minecraft:white_shulker_box","minecraft:white_shulker_box","White Shulker Box","true"
"Minecraft","minecraft:white_stained_glass","minecraft:white_stained_glass","White Stained Glass","true"
"Minecraft","minecraft:white_stained_glass_pane","minecraft:white_stained_glass_pane","White Stained Glass Pane","true"
"Minecraft","minecraft:white_terracotta","minecraft:white_terracotta","White Terracotta","true"
"Minecraft","minecraft:white_tulip","minecraft:white_tulip","White Tulip","true"
"Minecraft","minecraft:white_wall_banner","minecraft:white_banner","White Banner","true"
"Minecraft","minecraft:white_wool","minecraft:white_wool","White Wool","true"
"Minecraft","minecraft:wither_rose","minecraft:wither_rose","Wither Rose","true"
"Minecraft","minecraft:wither_skeleton_skull","minecraft:wither_skeleton_skull","Wither Skeleton Skull","true"
"Minecraft","minecraft:wither_skeleton_wall_skull","minecraft:wither_skeleton_skull","Wither Skeleton Skull","true"
"Minecraft","minecraft:yellow_banner","minecraft:yellow_banner","Yellow Banner","true"
"Minecraft","minecraft:yellow_bed","minecraft:yellow_bed","Yellow Bed","true"
"Minecraft","minecraft:yellow_carpet","minecraft:yellow_carpet","Yellow Carpet","true"
"Minecraft","minecraft:yellow_concrete","minecraft:yellow_concrete","Yellow Concrete","true"
"Minecraft","minecraft:yellow_concrete_powder","minecraft:yellow_concrete_powder","Yellow Concrete Powder","true"
"Minecraft","minecraft:yellow_glazed_terracotta","minecraft:yellow_glazed_terracotta","Yellow Glazed Terracotta","true"
"Minecraft","minecraft:yellow_shulker_box","minecraft:yellow_shulker_box","Yellow Shulker Box","true"
"Minecraft","minecraft:yellow_stained_glass","minecraft:yellow_stained_glass","Yellow Stained Glass","true"
"Minecraft","minecraft:yellow_stained_glass_pane","minecraft:yellow_stained_glass_pane","Yellow Stained Glass Pane","true"
"Minecraft","minecraft:yellow_terracotta","minecraft:yellow_terracotta","Yellow Terracotta","true"
"Minecraft","minecraft:yellow_wall_banner","minecraft:yellow_banner","Yellow Banner","true"
"Minecraft","minecraft:yellow_wool","minecraft:yellow_wool","Yellow Wool","true"
"Minecraft","minecraft:zombie_head","minecraft:zombie_head","Zombie Head","true"
"Minecraft","minecraft:zombie_wall_head","minecraft:zombie_head","Zombie Head","true"
"Ore Stone Variants","osv:coal_ore","osv:coal_ore","Coal Ore (Stone)","true"
"Ore Stone Variants","osv:coal_ore_andesite","osv:coal_ore_andesite","Coal Ore (Andesite)","true"
"Ore Stone Variants","osv:coal_ore_diorite","osv:coal_ore_diorite","Coal Ore (Diorite)","true"
"Ore Stone Variants","osv:coal_ore_granite","osv:coal_ore_granite","Coal Ore (Granite)","true"
"Ore Stone Variants","osv:diamond_ore","osv:diamond_ore","Diamond Ore (Stone)","true"
